"decimalLongitude","decimalLatitude","N"
-99.188218,19.89718,32
-99.609641,21.190945,12
-96.741316,17.163742,23
-99.152598,20.035532,20
-100.85711,20.899791,29
-104.550147,23.954842,134
-104.036879,20.634351,39
-102.344856,22.189312,8
-103.302491,20.289008,14
-96.829848,16.200449,14
-99.287328,19.572434,9
-99.272654,19.302354,2
-101.222434,17.980946,4
-105.281939,23.851734,6
-99.171524,19.150195,6
-103.296528,20.291517,28
-104.334476,24.029807,20
-104.746274,21.229066,37
-103.615463,20.664494,31
-101.182147,19.68232,22
-99.195677,19.116913,3
-99.310827,19.314545,18
-108.721862,27.121365,15
-102.575912,22.167932,18
-99.181448,19.317046,15
-99.093021,19.302099,5
-99.399662,18.723975,8
-99.128051,20.059559,87
-105.074229,24.308374,10
-99.890656,20.525577,4
-102.373955,21.75392,28
-104.504114,24.076235,29
-99.69278,17.55019,34
-109.97896,23.5195,94
-105.267348,23.873948,37
-99.191523,19.315193,37
-99.237561,19.348513,156
-99.194479,19.295666,1
-116.940923,32.535652,40
-99.093113,19.273463,14
-116.158361,32.432715,9
-96.808133,17.205663,203
-101.525069,26.010019,17
-99.095854,19.294414,29
-116.11403,32.490796,7
-101.447153,19.220397,11
-99.167556,19.427757,4
-105.301811,23.735556,6
-116.317234,32.531871,5
-99.201189,19.419059,6
-115.88954,31.611434,22
-104.02248,20.726541,42
-101.371107,21.010964,2
-92.132034,15.117204,123
-96.479623,16.956263,41
-99.193883,19.316996,53
-99.253602,19.298062,24
-99.231353,19.320654,5
-115.605275,30.965745,8
-108.300801,29.142037,34
-96.61795,17.1863,193
-116.596844,31.894888,7
-99.377174,19.680132,20
-98.226957,19.275499,38
-102.698451,21.94206,22
-101.57769,19.628786,1
-103.886983,20.745815,89
-99.232356,19.034432,2
-116.58192,32.490138,16
-99.35709,19.691874,9
-99.105735,19.499959,7
-115.620657,30.971676,6
-97.861218,17.286073,24
-99.213215,19.329647,2
-104.066619,20.298265,9
-103.529383,20.65865,18
-99.10482,19.294963,9
-103.50413,20.686184,65
-99.108605,19.298233,9
-110.04595,23.50661,10
-99.148993,20.056899,14
-96.720858,17.090184,9
-99.200717,19.292105,11
-99.196835,19.313799,7
-99.198201,19.291956,19
-110.59752,30.830577,120
-99.199462,19.714394,13
-109.98192,23.54999,8
-100.305862,25.386217,11
-100.786815,20.996603,2
-96.928246,16.984727,13
-92.606978,16.695887,29
-99.075104,19.460024,4
-109.9224,23.63316,8
-92.684268,16.751337,20
-100.4084,25.54116,245
-103.190567,20.285184,3
-110.665855,30.855995,16
-99.311273,19.311903,3
-99.223022,19.276147,15
-103.62219,19.6378,6
-99.950695,20.75925,6
-101.29884,21.25898,14
-101.224656,21.064571,8
-99.144337,20.026137,19
-99.26869,19.285488,4
-101.22624,21.06272,2
-99.310902,19.335776,2
-103.47409,19.53206,22
-104.82556,20.72838,22
-99.253256,19.297643,4
-102.587828,22.176521,4
-103.57501,19.60428,16
-96.50849,17.091343,54
-100.7273,20.91778,12
-100.789658,25.337244,1
-96.473891,16.079641,7
-99.205534,19.271676,2
-99.106271,18.998829,1
-99.194033,19.315295,25
-96.5143,17.04817,10
-96.61533,17.18308,8
-96.50489,17.08899,8
-99.173251,19.316824,22
-99.179166,19.322417,6
-100.728663,20.918113,18
-99.12237,19.14502,10
-98.217452,19.330502,8
-100.784516,21.028764,8
-116.722822,31.72407,109
-92.632829,16.754599,30
-116.587472,32.094864,12
-116.526489,31.768376,83
-99.206264,19.322701,6
-104.909134,24.059005,55
-92.634487,16.757537,5
-92.631912,16.754594,5
-92.53955,16.6569,4
-92.63311,16.754539,4
-116.666339,31.715581,156
-92.63406,16.756732,3
-101.86,20.952222,20
-99.132053,19.354244,26
-92.70022,16.73994,27
-92.631118,16.753887,2
-99.908724,20.498887,242
-92.40327,16.63917,10
-101.208364,19.693467,2
-99.209043,19.317125,4
-92.63398,16.76654,6
-99.149862,19.418321,4
-99.246079,19.367559,8
-99.288254,19.57177,6
-92.61118,16.75297,4
-101.205025,19.667079,37
-99.011943,19.251206,8
-98.990936,19.513748,98
-108.241768,28.113999,2
-96.762729,17.15971,146
-99.212222,19.320152,19
-103.26167,20.29944,4
-92.346193,16.640283,1
-104.500344,23.977567,399
-99.18339,19.309665,4
-116.625624,31.851753,73
-116.912556,32.236034,226
-104.774586,23.985643,67
-99.205084,19.259983,1
-92.70151,16.739599,24
-104.76305,23.986684,80
-96.467044,16.076295,8
-116.593957,31.760671,45
-103.850252,20.647853,311
-99.267139,19.028854,4
-106.923532,28.726167,6
-116.597042,31.766997,14
-99.055567,19.43391,3
-99.196812,19.313399,3
-98.948305,19.050628,25
-98.185546,19.028284,4
-96.452365,17.120512,9
-99.180708,19.285188,4
-116.48175,31.570694,31
-116.685955,32.01808,8
-116.596098,31.771037,21
-116.520188,31.659358,119
-111.219493,31.371277,4
-108.19,30.88778,7
-103.230373,18.730297,14
-116.661715,31.536717,112
-99.188057,19.352591,2
-99.104297,19.283183,13
-102.744485,18.403379,20
-92.634061,16.754563,19
-96.472406,17.276525,4
-116.64868,31.99393,1
-105.621421,26.434617,16
-96.47621,16.08095,35
-92.536982,16.676315,24
-106.187825,27.138832,6
-105.42916,26.466585,16
-99.097559,19.29196,5
-106.746755,27.944913,14
-92.641653,16.743238,18
-99.308387,19.320814,15
-100.339281,19.582137,6
-92.688102,16.748391,12
-96.538188,17.261399,6
-99.169378,19.412526,30
-106.518788,28.030407,5
-92.580439,16.773677,3
-106.568227,27.773721,11
-91.783611,16.127778,66
-99.180901,19.340413,1
-96.535123,16.197347,8
-99.186265,19.347043,11
-99.199983,19.088875,1
-96.504301,16.172785,28
-99.073645,19.153335,7
-97.382281,19.616045,3
-98.226086,19.030965,6
-103.504077,20.574789,26
-96.608276,16.988502,23
-92.679892,16.74751,12
-96.725349,17.236235,7
-101.616568,21.108913,4
-99.180805,19.420598,10
-102.597198,22.188041,21
-99.314534,19.303269,6
-98.648457,19.349034,2
-116.677219,32.550356,7
-96.47692,16.078956,15
-92.610668,16.698873,7
-104.33944,24.04444,125
-99.28894,19.742147,8
-100.037733,19.133177,12
-105.454553,23.672707,33
-104.708981,23.968546,32
-104.272205,23.730127,12
-99.457389,19.22458,27
-96.745605,17.225414,62
-99.181813,19.313247,4
-99.189763,19.405746,11
-99.18663,19.422564,15
-99.191099,19.296472,2
-101.758527,19.619719,2
-98.157217,18.994121,4
-100.724419,20.920817,14
-103.455327,19.685791,5
-102.074111,19.427623,4
-99.192407,19.320891,13
-104.281814,23.768824,14
-98.073133,19.17345,14
-104.774185,23.860359,4
-99.191409,19.320085,4
-97.916945,19.153978,61
-99.074761,19.107316,15
-99.31175,19.331912,18
-111.62654,31.08205,7
-102.278528,22.147521,48
-99.150807,19.448755,3
-109.77187,30.57436,8
-99.09904,19.290973,8
-99.188989,19.298873,1
-99.179066,19.378166,5
-109.80063,30.6981,9
-99.201264,19.411934,29
-104.736616,24.041971,15
-99.088022,19.403477,4
-99.522223,19.53148,3
-92.541403,16.666982,11
-108.873181,30.651869,4
-99.073087,19.46046,4
-99.195974,19.90378,12
-101.158275,19.67181,6
-99.219021,19.40115,8
-98.822,19.194,10
-100.897647,25.521981,8
-99.184957,19.984884,8
-99.183658,19.296196,3
-92.131584,16.222957,68
-99.310538,19.313288,3
-100.944103,21.148016,4
-99.10256,19.287555,7
-99.192435,19.317439,4
-100.689443,25.548008,7
-99.156074,19.409247,11
-100.39645,25.27837,68
-104.698527,23.968975,13
-99.720669,23.924444,4
-100.726925,20.918272,14
-100.874855,20.875169,4
-99.32213,19.573449,6
-101.249515,21.009725,4
-99.70419,23.324246,12
-100.429115,25.395521,3
-92.631471,16.754562,4
-99.30645,19.311791,4
-98.810241,20.704779,9
-99.242456,19.516127,14
-98.22639,19.035887,10
-101.273916,21.008841,5
-99.118277,19.124651,5
-99.09359,19.303448,13
-103.588529,19.399157,32
-108.117399,29.271725,14
-116.135693,32.608284,3
-92.13318,16.22388,4
-116.949282,32.529251,3
-100.80304,20.993118,30
-116.183038,32.610966,11
-92.060496,16.44137,3
-103.730657,20.5706,29
-99.358807,19.288785,2
-99.706593,23.863548,5
-99.30101,19.301016,6
-98.107159,19.014507,29
-99.133319,19.432747,65
-99.196991,19.295926,1
-99.189854,19.28854,15
-99.096347,19.293239,14
-99.070532,18.992157,19
-108.17532,29.32625,3
-99.130894,19.353095,4
-99.195734,19.319064,26
-99.197183,19.715686,12
-99.095956,19.302778,19
-102.325373,21.895987,39
-101.846995,21.866199,8
-102.532139,21.77879,3
-99.202906,19.270798,5
-103.445892,19.760242,39
-103.484583,19.757507,179
-100.994255,21.114675,14
-109.913498,23.54526,1
-116.873889,32.057263,34
-96.66392,17.116371,2
-116.610088,31.769551,49
-102.281071,22.149935,7
-99.311342,19.312723,4
-99.199902,19.255646,1
-99.119225,19.433034,3
-103.029996,19.912542,6
-99.2932,19.268651,16
-101.601808,19.511107,5
-99.209074,19.028465,4
-104.965798,24.050139,3
-116.59584,31.722035,203
-99.180178,19.479195,14
-92.647752,16.728485,4
-101.637962,19.515076,3
-104.992304,21.487095,1969
-105.360603,22.191538,73
-101.566061,19.633543,3
-101.642854,19.513516,3
-103.615944,19.640203,16
-116.089954,32.512512,19
-99.196157,19.313533,8
-103.797722,23.7945,16
-103.488464,19.531319,19
-101.599846,17.658335,23
-103.446328,20.216188,1
-104.559019,19.156298,287
-103.792861,23.779556,12
-101.324844,23.245684,245
-104.729217,19.340937,263
-105.614319,26.49147,13
-96.506653,16.127623,3
-100.143814,25.388698,2
-103.80425,23.799861,11
-103.791639,23.781,24
-104.332008,19.829048,49
-96.926451,17.909898,30
-103.610902,19.531136,62
-103.56657,19.610088,10
-101.222534,21.344386,6
-92.632577,16.754383,5
-102.425537,22.070448,7
-104.502983,23.976528,11
-92.092574,16.234042,6
-99.841923,19.391179,11
-100.00917,17.5048,9
-100.03005,17.48619,15
-103.45557,19.526771,97
-103.69176,19.18094,175
-99.95622,17.55442,6
-99.95295,17.57195,6
-92.136304,16.247474,4
-99.259068,19.343579,5
-97.076412,19.615223,33
-92.161903,16.106185,17
-101.173439,23.492406,4
-99.220791,19.652773,8
-99.205942,19.408073,9
-96.77081,17.180773,37
-103.7965,23.789361,44
-103.806167,23.800528,7
-100.98472,25.3625,7
-103.806861,23.793917,12
-103.802444,23.795389,9
-103.788528,23.780667,22
-103.790472,23.781694,26
-103.811861,23.8,19
-99.069471,19.461413,5
-92.145252,16.195883,4
-116.689053,31.900864,8
-103.798278,23.788694,29
-103.296729,20.292258,28
-103.806694,23.797556,11
-103.793833,23.777833,10
-103.788944,23.782167,25
-103.796917,23.793,23
-103.799306,23.795333,15
-103.808722,23.797861,9
-103.802972,23.798444,14
-103.790111,23.780028,24
-103.789472,23.779,29
-107.243599,28.6861,10
-103.800722,23.79625,27
-103.807889,23.801333,13
-103.792611,23.777111,7
-103.149055,20.292169,4
-99.167563,19.516114,5
-96.492577,17.111508,7
-100.082778,19.098472,9
-107.518601,28.223354,9
-92.126128,16.242341,2
-99.120498,19.292269,55
-92.106293,16.141113,74
-104.294586,23.936055,8
-116.961,32.2528,13
-92.127056,16.272418,6
-96.501846,16.169417,2
-104.528604,24.058142,35
-99.16749,19.398966,46
-104.325278,23.976111,6
-99.212723,19.158628,16
-92.10268,16.235008,9
-92.117962,16.225539,5
-107.849217,30.407255,246
-103.544608,19.532222,4
-103.525543,20.701206,48
-100.109739,19.039929,8
-99.193697,19.319422,25
-115.617413,31.202331,4
-103.516402,19.532021,8
-99.199161,19.414631,12
-103.475729,19.531832,5
-97.16438,19.58303,39
-103.475954,19.531788,5
-99.26829,19.227104,5
-101.644134,21.288095,3
-107.69068,28.23342,4
-103.804194,23.792444,3
-92.678003,16.71907,5
-98.041462,19.279732,7
-104.580681,24.273769,18
-103.59637,20.61533,9
-104.502127,24.090752,11
-99.216757,19.692294,19
-99.400445,19.325548,32
-103.602634,20.679703,69
-101.14018,19.695156,1
-107.605556,27.634167,65
-104.568407,23.947522,33
-115.605333,30.966239,19
-115.89941,31.607341,44
-116.129951,30.976873,69
-107.248535,28.776085,6
-104.601106,23.96091,49
-92.614166,16.74309,61
-116.598836,31.782356,5
-116.686462,31.884627,73
-96.721623,17.080236,52
-108.122362,27.619662,17
-116.607747,31.813508,13
-99.145893,19.335736,11
-100.409884,19.536074,1
-117.100482,32.444345,162
-116.629586,31.699324,21
-92.130323,16.235535,577
-96.523132,16.190937,18
-96.8849,18.6354,1789
-108.419952,30.72649,76
-92.643585,16.720385,4
-92.669806,16.734688,15
-108.443899,30.687821,50
-100.250244,19.575318,8
-99.190321,19.321349,28
-99.224396,19.711122,80
-99.986744,19.061144,9
-103.18917,20.29,117
-100.790001,21.690502,2
-92.077789,16.131581,9
-108.118794,27.319772,8
-99.072962,19.460718,10
-117.111769,32.527132,4
-96.758652,17.195899,24
-102.738889,29.116389,10
-92.539129,16.665466,9
-92.411842,16.630435,14
-96.62635,17.13118,173
-99.222217,19.417504,6
-98.886874,19.491754,13
-99.172211,19.395039,2
-92.549735,16.668795,35
-116.64028,32.57222,3
-92.68312,16.752087,10
-101.618214,25.994387,7
-104.77232,23.971195,5
-116.840904,32.103417,9
-92.170486,16.237091,21
-102.564926,28.966697,3
-105.83691,23.516017,81
-105.279279,23.856187,30
-104.840641,23.937545,9
-99.538107,19.756687,9
-99.804268,17.681997,4
-98.235072,20.317781,6
-104.806824,23.920364,11
-99.22743,19.369245,6
-99.244969,19.366181,5
-99.248145,19.374407,17
-104.835019,23.908242,10
-104.785441,23.847456,4
-99.14305,19.502842,6
-92.617493,16.709205,4
-108.785602,27.00318,233
-101.258068,21.037563,9
-108.687679,27.084829,50
-104.693889,24.0225,119
-108.76556,27.04584,59
-99.605216,19.248464,2
-105.376088,23.758097,8
-92.12123,16.208071,15
-101.286667,19.39,15
-99.287052,19.025446,4
-101.255493,24.99975,6
-104.535556,24.110956,24
-92.683754,16.748907,5
-108.721658,27.119914,42
-92.132702,16.246516,18
-108.162889,29.550761,5
-101.94389,19.46472,8
-104.603748,24.022712,219
-92.13417,16.25111,2
-92.1219,16.242264,2
-103.540542,19.534221,20
-98.827778,19.1025,13
-98.890772,19.09278,10
-92.126542,16.246621,5
-105.161219,24.801773,17
-108.767395,31.32666,8
-116.067467,32.518158,28
-99.182661,19.301585,2
-98.763056,19.012778,11
-108.292222,28.649444,17
-108.687744,31.317275,9
-99.192445,19.344492,2
-97.57194,19.83167,14
-99.31812,19.305884,5
-100.93272,25.32707,4
-116.114845,31.876975,9
-98.279722,20.272222,17
-97.811667,19.834722,8
-97.166761,19.665284,15
-96.719282,17.100669,64
-105.20444,20.71417,6
-102.374058,21.754533,2
-103.624334,19.648787,3
-101.253262,21.047647,5
-115.744915,30.9807,4
-103.589841,19.596765,2
-116.606097,31.724134,19
-100.398903,21.537522,8
-99.244279,19.326337,4
-101.358147,23.409255,2
-99.232989,19.39089,21
-103.790361,23.780278,2
-99.212251,19.026419,6
-116.62537,31.712628,22
-116.616841,31.714635,14
-99.29903,19.26465,6
-116.614881,31.778147,1
-101.65381,19.58349,131
-105.132294,21.444121,127
-103.810611,23.798611,6
-96.46533,17.32615,29
-100.790183,20.999066,5
-99.147212,18.878255,806
-99.315698,19.063274,44
-107.936978,30.372297,74
-108.42781,30.77936,128
-108.428193,30.83902,259
-96.525959,15.985645,246
-99.18457,19.421349,20
-100.959,25.0489,6
-99.271611,19.282417,10
-99.180344,19.324228,5
-99.195557,19.293322,29
-104.419556,20.468189,5
-110.057,31.0656,3
-99.137222,19.21975,11
-105.17,26.3102,5
-109.968704,23.548776,2
-104.49161,20.411569,2
-99.982902,19.065612,118
-104.575,25.7985,5
-99.015655,19.155547,9
-98.654973,20.995255,227
-99.002222,19.127417,5
-99.307062,19.313989,1
-96.505279,16.172555,30
-99.341984,19.300127,1
-105.025,26.0999,6
-108.925,30.9006,4
-99.092028,19.204472,4
-96.468549,15.741464,8
-99.091401,19.343743,3
-99.267694,19.15925,5
-99.16101,19.279935,2
-109.865127,23.629565,11
-99.264556,19.242056,15
-97.6058,19.7007,4
-99.95018,24.51714,1
-92.692165,16.695723,6
-116.86227,32.0984,6
-107.863769,27.249746,8
-99.214168,19.274136,1
-96.404686,17.861133,7
-99.214257,19.274182,1
-99.276944,19.151944,6
-99.218389,19.248889,15
-98.300798,19.042434,476
-97.61739,19.70941,7
-97.6208,19.72332,5
-99.332267,19.290333,12
-99.06024,19.049839,4
-101.239014,25.373809,5
-99.11891,19.420196,4
-97.65862,19.69462,6
-99.313456,19.326915,4
-96.487427,16.077156,30
-99.10175,19.284333,5
-110.30056,30.98194,19
-109.226074,30.586499,10
-101.098084,21.933464,1
-97.65061,19.71725,6
-98.975917,19.196083,7
-98.982482,19.0782,4
-99.238869,19.238791,4
-100.634766,22.074187,1
-115.909882,32.011861,3
-98.986806,19.156139,20
-99.127235,19.579119,7
-104.722543,23.965161,4
-109.979055,23.646806,2
-105.892067,25.011184,1
-99.248139,19.152056,8
-103.74042,20.205864,2
-103.046265,19.906219,9
-99.897652,19.162033,4
-101.153214,23.290751,1
-101.565127,19.632445,20
-97.604556,19.858387,8
-98.59235,19.10299,5
-101.152733,23.292334,1
-101.153381,23.294382,1
-101.144981,23.303118,1
-100.194111,17.415102,17
-97.31421,19.07748,11
-92.510548,16.654119,6
-101.141815,23.299633,1
-101.145347,23.294733,1
-99.203111,19.254778,9
-101.142571,23.296301,1
-101.25302,21.001412,2
-104.936256,23.541175,5
-101.388702,25.195,6
-100.26947,24.983569,21
-109.981685,23.553366,1
-101.213672,19.578183,2
-103.58281,20.60672,2
-97.60932,19.858032,10
-109.988422,23.553917,1
-102.965519,20.324446,9
-99.250781,19.251335,5
-104.957119,23.538881,2
-98.230208,19.092912,19
-115.656322,31.162913,2
-92.190496,16.301615,9
-92.643435,16.733825,4
-96.542514,17.257698,6
-99.771111,23.972238,27
-104.823303,23.980763,21
-108.466558,30.642491,6
-96.1559,17.36522,57
-108.981972,26.982817,57
-104.112,24.1941,5
-92.643971,16.73366,4
-100.156512,18.19171,35
-99.77,17.635,54
-104.598,25.7961,2
-99.256861,19.254939,11
-92.64,16.705556,20
-96.64866,17.09946,106
-96.493306,16.078146,44
-105.349107,20.339973,16
-116.148663,32.470233,2
-116.000175,31.960901,1
-107.7388,29.362429,9
-99.16434,19.20122,5
-99.193797,19.318919,9
-105.498,26.7221,4
-108.169166,29.553673,1
-105.572,26.7833,4
-96.608109,17.186645,8
-108.503889,30.533611,2
-101.50923,19.436719,64
-96.748245,17.143518,56
-107.636661,27.754646,33
-96.514093,17.042703,16
-108.461667,30.406944,2
-98.727608,19.315355,4
-96.403999,17.516001,9
-92.548871,16.665055,44
-92.539217,16.673717,5
-99.208372,19.302678,1
-104.452532,19.849964,6
-99.209182,19.294639,3
-108.461924,30.628902,53
-102.350521,22.179616,10
-108.028564,29.13297,13
-97.925558,19.149715,4
-99.156236,19.410055,7
-115.709381,30.974371,8
-115.621662,30.97128,6
-102.00603,19.491133,4
-103.624169,19.622291,3
-99.329281,19.260267,13
-99.235586,19.329609,5
-99.207509,19.353429,5
-97.30875,18.78992,10
-99.251658,19.322319,5
-98.986747,19.154513,9
-97.14883,18.77344,4
-100.55619,25.354921,13
-110.20823,23.39063,87
-100.860708,20.900739,10
-99.232507,19.739723,7
-107.054901,26.7082,3
-105.558658,23.719998,31
-100.17081,18.90159,12
-100.91721,19.71831,4
-100.74417,20.91417,26
-99.938679,24.257764,4
-99.25076,19.25163,8
-97.056055,19.621488,3
-98.954278,19.167361,9
-115.731443,30.050159,186
-108.518075,30.603611,2
-104.167299,23.336202,5
-99.26306,19.29164,6
-104.649786,23.961244,29
-99.27875,19.205861,4
-99.244528,19.20225,3
-99.0823,19.120699,5
-98.979028,19.322833,13
-100.142634,19.165539,12
-108.461902,30.629285,22
-116.552238,32.309478,8
-96.586819,17.216068,2
-92.611002,16.756407,3
-99.063774,19.228154,5
-116.152611,31.870998,9
-99.072297,19.068313,8
-99.0625,19.21875,11
-104.311575,23.941234,6
-116.599445,31.770718,31
-102.240829,19.514492,4
-101.642761,19.515787,2
-116.62056,31.77714,14
-116.096726,30.968108,100
-102.943268,24.818523,6
-99.775971,17.708872,8
-108.936,30.8999,7
-104.58,25.7967,5
-99.292411,19.318575,13
-100.4825,25.3326,3
-108.911,30.8976,2
-99.705434,17.776252,15
-116.211807,31.066835,1
-99.092045,19.028673,21
-99.794741,17.711686,13
-108.931417,28.373277,9
-101.689153,19.412233,8
-92.319145,16.640633,2
-92.615476,16.705783,4
-99.080629,18.984658,866
-99.602737,17.641078,13
-96.61068,17.182636,4
-92.377853,16.638495,2
-99.631233,22.992768,11
-108.056889,27.299257,25
-99.500427,19.157168,3
-99.180699,19.3402,10
-102.642517,29.115695,108
-99.13338,18.864,271
-99.179624,19.341379,1
-99.19369,19.319322,4
-99.239116,19.054281,22
-100.430218,20.702065,4
-100.157204,19.19754,20
-108.762046,31.321858,1
-92.079163,15.067482,5
-101.57753,19.629007,6
-116.938906,32.499555,55
-108.32603,29.210877,1
-108.23673,29.27327,4
-99.193051,19.295433,3
-92.070107,15.065203,5
-92.392445,16.642442,28
-99.784698,17.611302,64
-117.100224,32.444269,34
-100.810225,20.980558,7
-116.872988,32.05479,39
-116.413107,31.580729,17
-100.797413,20.893428,27
-116.613607,31.776291,12
-116.594467,31.728751,72
-100.262604,25.377987,3
-116.687261,31.884636,27
-115.725946,30.058286,98
-116.665277,31.715664,9
-103.015237,20.350824,8
